HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
33Q5P9PUSPMSY1A5XDIQPQ63DUDCZP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3LYA37P8IQNHMLH79FOMFB8Q16YKBU,A36HM2UTA342IH,Submitted,Mon Mar 07 10:14:58 PST 2016,Mon Mar 07 10:15:24 PST 2016,Tue Mar 08 10:15:24 PST 2016,,,,26,0% (0/0),0% (0/0),0% (0/0),We_Found_Love-Composition,"<font color=""blue"">Question</font>: Fill in the blank: ""Shine a light through an open ___""<br/><font color=""blue"">Sentence(s)</font>: In the second verse, she sings: ""Shine a light through an open door / Love and life are real divine / Turn away cause I need you more / Feel the heartbeat in my mind / It’s the way I’m feeling I just can’t deny / But I’ve gotta let it go"".","Fill the blank: ""Shine a light through an open ___""",,
3D1TUISJWI02P52VJ0F4J1PJOHHUIJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:15 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:15 PDT 2016,,,33TIN5LC04ATIXRRFABHXDSBBL3Y9S,A3OKWRLKLYVH4F,Submitted,Mon Mar 07 10:12:08 PST 2016,Mon Mar 07 10:12:51 PST 2016,Tue Mar 08 10:12:51 PST 2016,,,,43,0% (0/0),0% (0/0),0% (0/0),Astronomy-Solar_astronomy,"<font color=""blue"">Question</font>: What is believed to have caused the Little Ice Age phenomenon in the Middle Ages?<br/><font color=""blue"">Sentence(s)</font>: The Maunder minimum, for example, is believed to have caused the Little Ice Age phenomenon during the Middle Ages.The visible outer surface of the Sun is called the photosphere.",What is agreed to have caused the Little Ice Age during the Middle Ages?,,
3E22YV8GG16HB15QZUT2E3Y12ZJPNY,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3C8HJ7UOP7U8U7KQ05H5G67XHEEMZ6,A1RDMWOI0NA84W,Submitted,Mon Mar 07 10:09:53 PST 2016,Mon Mar 07 10:10:32 PST 2016,Tue Mar 08 10:10:32 PST 2016,,,,39,0% (0/0),0% (0/0),0% (0/0),Rugby_union-Rugby_within_international_tournaments,"<font color=""blue"">Question</font>: When did the United States first win?<br/><font color=""blue"">Sentence(s)</font>: In 1920, the United States, fielding a team with many players new to the sport of rugby, upset France in a shock win, eight points to zero.",In what year did the US accomplish it's first victory?,,
30EMX9PEVKJDGN0FUY5GHGM8VOLSKC,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3QECW5O0KH1E0OQL2EB1DGVUAN25TJ,ANFWGSQ8BQRZ,Submitted,Mon Mar 07 09:57:37 PST 2016,Mon Mar 07 09:58:23 PST 2016,Tue Mar 08 09:58:23 PST 2016,,,,46,0% (0/0),0% (0/0),0% (0/0),We_Found_Love-North_America,"<font color=""blue"">Question</font>: How many weeks did Rihanna's ""We Found Love"" spend consecutively on Billboard's Hot 100 list?<br/><font color=""blue"">Sentence(s)</font>: ""We Found Love"" spent 10 consecutive weeks and two additional weeks (after 3 weeks at number two) at the top of the ""Billboard"" Hot 100, surpassing ""Umbrella"" as Rihanna's longest number-one single in the country, and was the longest-running number one of 2011.","Rihanna's ""We Found Love"" was on Billboard's Hot 100 list for how many weeks in a row?",,
344M16OZKIFDEAG0QGDRKRZXOSHEN2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3WI0P0II61SWOMSMDVOPBDI4ZJ2DRL,A1945USNZHTROX,Submitted,Mon Mar 07 09:51:25 PST 2016,Mon Mar 07 09:52:06 PST 2016,Tue Mar 08 09:52:06 PST 2016,,,,41,0% (0/0),0% (0/0),0% (0/0),Starships_(song)-Live_performances,"<font color=""blue"">Question</font>: On what date did Minaj perform on the 'Ellen DeGeneres Show'?<br/><font color=""blue"">Sentence(s)</font>: Minaj performed the song in a mash-up with ""Right by My Side"" at ""The Ellen DeGeneres Show"" on May 10, 2012.",Ellen DeGeneres features Minaj on what date?,,
34KYK9TV2R8CNKWLOLSNID3I8UCSBS,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:15 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:15 PDT 2016,,,3A7Y0R2P2OOTO4EQWQGS3TZ55KKJX1,AZE084MMZVEYT,Submitted,Mon Mar 07 09:55:40 PST 2016,Mon Mar 07 09:55:59 PST 2016,Tue Mar 08 09:55:59 PST 2016,,,,19,0% (0/0),0% (0/0),0% (0/0),Chemistry-Chemical_structure,"<font color=""blue"">Question</font>: Who developed the theory  of chemical bonds and molecular orbitals?<br/><font color=""blue"">Sentence(s)</font>: The electronic theory of chemical bonds and molecular orbitals was developed by the American scientists Linus Pauling and Gilbert N. Lewis.The year 2011 was declared by the United Nations as the International Year of Chemistry.",Who invented chemical bonds and molecular orbitals?,,
3JUDR1D0D6R6MRHCDOA7MKLDW0FQ20,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3IKZ72A5B4G878EQBU2YQTGFAZTFNA,AZE084MMZVEYT,Submitted,Mon Mar 07 10:00:17 PST 2016,Mon Mar 07 10:00:23 PST 2016,Tue Mar 08 10:00:23 PST 2016,,,,6,0% (0/0),0% (0/0),0% (0/0),Karate-Kata,"<font color=""blue"">Question</font>: What does Kata mean?<br/><font color=""blue"">Sentence(s)</font>: Kata (型:かた) means literally ""shape"" or ""model.""",What is Kata?,,
3ZFRE2BDQ9EG1ZL0O9ED33RDEC0ZXD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3OF2M9AATGOD4JKNFT4P1TFTS9JKZZ,AR2RDFCAG4E48,Submitted,Mon Mar 07 10:13:26 PST 2016,Mon Mar 07 10:14:36 PST 2016,Tue Mar 08 10:14:36 PST 2016,,,,70,0% (0/0),0% (0/0),0% (0/0),Starships_(song)-Personnel,"<font color=""blue"">Question</font>: At which was the STARSHIPS song mixed?<br/><font color=""blue"">Sentence(s)</font>: Mixed at Conway Recording Studios",The song STARSHIPS was mixed where?,,
35YHTYFL1G3ISTP5NIJOCQEAMWZFV3,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3PM8NZGV8YGAARI3RG010UBRJFFXQ9,A36HM2UTA342IH,Submitted,Mon Mar 07 10:21:02 PST 2016,Mon Mar 07 10:21:27 PST 2016,Tue Mar 08 10:21:27 PST 2016,,,,25,0% (0/0),0% (0/0),0% (0/0),Karate-Philosophy,"<font color=""blue"">Question</font>: What is of prime importance in karate?<br/><font color=""blue"">Sentence(s)</font>: He considered courtesy of prime importance.",What is rule number 1 in karate?,,
3VI0PC2ZAYK42V7TM03WN5K9U8XXO9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,39LOEL67OS5SOPBTLXCD7N1NIEQ382,AYQJO08F8EAB9,Submitted,Mon Mar 07 09:57:50 PST 2016,Mon Mar 07 09:59:08 PST 2016,Tue Mar 08 09:59:08 PST 2016,,,,78,0% (0/0),0% (0/0),0% (0/0),What_Makes_You_Beautiful-Music_video,"<font color=""blue"">Question</font>: Which member of One Direction performs the bridge solo?<br/><font color=""blue"">Sentence(s)</font>: During the second verse, a group of three girls joins the band at the beach; in Styles' bridge solo, he intimately sings to one girl individually.","In the second verse, who performs One Direction's bridge solo?",,
329E6HTMSW29W6F04J4F98EW38MK3C,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:15 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:15 PDT 2016,,,32RIADZISS4VP596Z9N1YJTU88VS4E,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:19:44 PST 2016,Mon Mar 07 10:20:00 PST 2016,Tue Mar 08 10:20:00 PST 2016,,,,16,100% (407/407),100% (407/407),100% (381/381),Chemistry-Atom,"<font color=""blue"">Question</font>: What is the basic unit of chemistry?<br/><font color=""blue"">Sentence(s)</font>: The atom is the basic unit of chemistry.",What is the basis of chemistry?,,
3IKMEYR0LWVKBOJH0JQAQY94XUN2KK,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3NQL1CS15R8RF44UIBGDPVH82DKVY3,AZE084MMZVEYT,Submitted,Mon Mar 07 09:54:48 PST 2016,Mon Mar 07 09:55:05 PST 2016,Tue Mar 08 09:55:05 PST 2016,,,,17,0% (0/0),0% (0/0),0% (0/0),Squash_(sport)-History,"<font color=""blue"">Question</font>: What were squash racquets made of before?<br/><font color=""blue"">Sentence(s)</font>: Squash racquets used to be made out of laminated timber.",What was the original construction of squash racquets?,,
3SCKNODZ0XGS5V1Q38ZLEH7G25EN7Q,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3E1QT0TDFP97ESTC60J0BT3C1WO8I8,A1RDMWOI0NA84W,Submitted,Mon Mar 07 10:11:05 PST 2016,Mon Mar 07 10:12:08 PST 2016,Tue Mar 08 10:12:08 PST 2016,,,,63,0% (0/0),0% (0/0),0% (0/0),What_Makes_You_Beautiful-Credits_and_personnel,"<font color=""blue"">Question</font>: Who did the mastering?<br/><font color=""blue"">Sentence(s)</font>: Tom Coyne – mastering</br>Dick Beetham – mastering",Which artists can be credited with completing mastering?,,
3GONHBMNHVY57NMWA2C4SMBF78GMZG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3HMIGG0U4L6T4S8HAI53XHX0RFLY83,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:11:55 PST 2016,Mon Mar 07 10:12:18 PST 2016,Tue Mar 08 10:12:18 PST 2016,,,,23,100% (407/407),100% (407/407),100% (381/381),Squash_(sport)-The_court,"<font color=""blue"">Question</font>: How many walls to a squash court?<br/><font color=""blue"">Sentence(s)</font>: All of the floor-markings on a squash court are only relevant during serves.There are four walls to a squash court.",How many walls does a squash court have?,,
3LOJFQ4BOXF7EYHXX8ARMH08ULCKDB,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:15 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:15 PDT 2016,,,3OS4RQUCR9F66ZPT84XPZYGLTAGBFI,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:00:52 PST 2016,Mon Mar 07 10:01:13 PST 2016,Tue Mar 08 10:01:13 PST 2016,,,,21,100% (407/407),100% (407/407),100% (381/381),Computer_science-History,"<font color=""blue"">Question</font>: When was the first calculator made?<br/><font color=""blue"">Sentence(s)</font>: Machines for calculating fixed numerical tasks such as the abacus have existed since antiquity, aiding in computations such as multiplication and division.Blaise Pascal designed and constructed the first working mechanical calculator, Pascal's calculator, in 1642.",What year was the first calculator made?,,
31D0ZWOD0AZ7317H9597DWDTVK9A0T,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:15 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:15 PDT 2016,,,3GS6S824SQXAIU0L1JCYUH2F52LNWI,A3OIUL8DSG7XW4,Submitted,Mon Mar 07 10:18:18 PST 2016,Mon Mar 07 10:18:49 PST 2016,Tue Mar 08 10:18:49 PST 2016,,,,31,0% (0/0),0% (0/0),0% (0/0),Computer_science-Major_achievements,"<font color=""blue"">Question</font>: How old is computer science?<br/><font color=""blue"">Sentence(s)</font>: Despite its short history as a formal academic discipline, computer science has made a number of fundamental contributions to science and society - in fact, along with electronics, it is a founding science of the current epoch of human history called the Information Age and a driver of the Information Revolution, seen as the third major leap in human technological progress after the Industrial Revolution (1750-1850 CE) and the Agricultural Revolution (8000-5000 BCE).These contributions include:",Whats the age of computer science?,,
307FVKVSYRF6JNRKL3KPF81GBOJ74F,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:15 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:15 PDT 2016,,,3PS7W85Z8Z2X1BSX54OIPW0WWJLT9Y,AR2RDFCAG4E48,Submitted,Mon Mar 07 10:12:10 PST 2016,Mon Mar 07 10:13:15 PST 2016,Tue Mar 08 10:13:15 PST 2016,,,,65,0% (0/0),0% (0/0),0% (0/0),Astrophysics-Abstract,"<font color=""blue"">Question</font>: What is the branch of astronomy that deals with the physics of the universe?<br/><font color=""blue"">Sentence(s)</font>: Astrophysics (from Greek ""astron"", ἄστρον ""star"", and ""physis"", φύσις ""nature"") is the branch of astronomy that deals with the physics of the universe, especially with ""the nature of the heavenly bodies, rather than their positions or motions in space.""",Which branch of astronomy is concerned with the physics of the universe?,,
3DFYDSXB2W0YKGM11I04V24J1W6UJV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:15 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:15 PDT 2016,,,3F0BG9B9MPNP4E3Y0DDXJH15GVG7YQ,AZE084MMZVEYT,Submitted,Mon Mar 07 10:08:28 PST 2016,Mon Mar 07 10:08:35 PST 2016,Tue Mar 08 10:08:35 PST 2016,,,,7,0% (0/0),0% (0/0),0% (0/0),Thermodynamics-Dependent_and_independent_variables_for_a_process,"<font color=""blue"">Question</font>: In thermodynamics, how is a process described?<br/><font color=""blue"">Sentence(s)</font>: A process is described by changes in values of state variables of systems or by quantities of exchange of matter and energy between systems and surroundings.",What is a thermodynamics process?,,
391JB9X4ZY8AISNAA19U57N23Z4KMT,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3HL8HNGX451NI6AWAKJT8SLV5ACF9B,A3JZS32RQUWGJM,Submitted,Mon Mar 07 09:57:55 PST 2016,Mon Mar 07 09:58:23 PST 2016,Tue Mar 08 09:58:23 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),Wakeboarding-Boats,"<font color=""blue"">Question</font>: Why is it easier to jump with a wakeboarding boat?<br/><font color=""blue"">Sentence(s)</font>: The high tow point makes it easier to jump and get air as the rope is not pulling downward as when it is attached to the low tow point used for skiing.",Why does a wakeboarding boat make it easier to jump?,,
3WGCNLZJKF858XVBPY49H249LFCD11,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3LOTDFNYA7ZYU2N43VTLMCT63BZFW3,AZE084MMZVEYT,Submitted,Mon Mar 07 10:16:15 PST 2016,Mon Mar 07 10:16:21 PST 2016,Tue Mar 08 10:16:21 PST 2016,,,,6,0% (0/0),0% (0/0),0% (0/0),Wakeboarding-Riding,"<font color=""blue"">Question</font>: What kind of tricks are there?<br/><font color=""blue"">Sentence(s)</font>: Tricks vary from beginner to advanced.",What are the tricks?,,
3RKHNXPHGWWTV0SJJ30GWH4WGL6UKU,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:16 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:16 PDT 2016,,,3NS0A6KXC4882XO4P2JA31N0LS1GZR,A4T1X0PO5N1G9,Submitted,Mon Mar 07 09:54:57 PST 2016,Mon Mar 07 09:55:23 PST 2016,Tue Mar 08 09:55:23 PST 2016,,,,26,100% (407/407),100% (407/407),100% (381/381),Thermodynamics-Commonly_considered_thermodynamic_processes,"<font color=""blue"">Question</font>: What is Isothermal process?<br/><font color=""blue"">Sentence(s)</font>: Isothermal process: occurs at a constant temperature",When does isothermal process occur?,,
3NZ1E5QA6Z1BHIYACPFFP2TQUA55B4,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3EF8EXOTT1VLY3TXPXVL8KV40561JS,AR22D9E55HQBF,Submitted,Mon Mar 07 10:05:59 PST 2016,Mon Mar 07 10:06:48 PST 2016,Tue Mar 08 10:06:48 PST 2016,,,,49,0% (0/0),0% (0/0),0% (0/0),Wushu_(sport)-Other_taolu_routines,"<font color=""blue"">Question</font>: What is the Chinese term referring to the Southern Fist routine of Wushu?<br/><font color=""blue"">Sentence(s)</font>: Nanquan (南拳) – Southern Fist",What is the term in Chinese that refers to the Southern Fist routine of Wushu?,,
3RZS0FBRWKAYKX8ZA4KOYS4P3V6CP4,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:16 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:16 PDT 2016,,,36NEMU28XFD40CFLPIXYH2DF0C9MWF,A1RDMWOI0NA84W,Submitted,Mon Mar 07 09:56:49 PST 2016,Mon Mar 07 09:57:53 PST 2016,Tue Mar 08 09:57:53 PST 2016,,,,64,0% (0/0),0% (0/0),0% (0/0),Quantum_mechanics-Philosophical_implications,"<font color=""blue"">Question</font>: When did relational quantum mechanics appear?<br/><font color=""blue"">Sentence(s)</font>: Relational quantum mechanics appeared in the late 1990s as the modern derivative of the Copenhagen Interpretation.",During what time period did relational quantum mechanics start to become studied?,,
3FCO4VKOZ4DOBPODA9W2OUD7ODD7EL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3PM8NZGV8YGAARI3RG010UBRJFCQXZ,A36HM2UTA342IH,Submitted,Mon Mar 07 10:06:26 PST 2016,Mon Mar 07 10:07:06 PST 2016,Tue Mar 08 10:07:06 PST 2016,,,,40,0% (0/0),0% (0/0),0% (0/0),Wushu_(sport)-Competitions,"<font color=""blue"">Question</font>: What competition does the People's Republic of China hold for Wushu?<br/><font color=""blue"">Sentence(s)</font>:  National Games of the People's Republic of China",What is the People's Rebuplic of China's Wushu competition?,,
359AP8GAGGK9ER4ZEIQ7Y6D43107CS,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,3TS1AR6UQQEJ4NM3VNL9UWUPAKQ7FT,A2XI9YL5UOO2YC,Submitted,Mon Mar 07 10:15:03 PST 2016,Mon Mar 07 10:15:17 PST 2016,Tue Mar 08 10:15:17 PST 2016,,,,14,100% (259/259),100% (259/259),100% (259/259),Set_Fire_to_the_Rain-Composition,"<font color=""blue"">Question</font>: Who wrote Set Fire to the Rain?<br/><font color=""blue"">Sentence(s)</font>: It was written with producer Fraser T Smith.",Set Fire to the Rain was written by who?,,
39WSF6KUV2LVWVGCRVD4ZGZ2E2MEOH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3H0W84IWBK21GS6M9QZ9HV0PZV7REW,A1RIH5BMQBI84L,Submitted,Mon Mar 07 10:32:41 PST 2016,Mon Mar 07 10:33:05 PST 2016,Tue Mar 08 10:33:05 PST 2016,,,,24,0% (0/0),0% (0/0),0% (0/0),Netball-Indoor_netball,"<font color=""blue"">Question</font>: How is a game divided up?<br/><font color=""blue"">Sentence(s)</font>: However, a game is split into 15-minute halves with a three-minute break in between.",How is a game portioned in time periods?,,
3XUSYT70IT1518ATTF093XLZGN6D0Y,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:24 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:24 PDT 2016,,,30JNVC0OR9KDO1IOMCIFX8NXVPYHQ2,A1RIH5BMQBI84L,Submitted,Mon Mar 07 10:32:07 PST 2016,Mon Mar 07 10:32:38 PST 2016,Tue Mar 08 10:32:38 PST 2016,,,,31,0% (0/0),0% (0/0),0% (0/0),Set_Fire_to_the_Rain-Track_listing,"<font color=""blue"">Question</font>: How many remixes are listed for Set Fire to the Rain?<br/><font color=""blue"">Sentence(s)</font>: ""Set Fire to the Rain"" (Thomas Gold Remix) – </br>""Set Fire to the Rain"" (Thomas Gold Dub) – </br>""Set Fire to the Rain"" (Moto Blanco Remix) – </br>""Set Fire to the Rain"" (Moto Blanco Edit) – ",How many Set Fire to the Rain remixes are there?,,
